symbol,event_date,reason,pdf_url,fetched_at,raw_response
SOSS.JK,2025-08-22,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham SOSS.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250821-WAS_Suspensi_SOSS.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham SOSS.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'SOSS.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250821-WAS_Suspensi_SOSS.pdf', 'suspension_date': '2025-08-22'}"
UDNG.JK,2025-08-22,Terjadinya peningkatan harga kumulatif yang signifikan pada saham UDNG.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250821-WAS_Suspensi_UDNG.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham UDNG.JK', 'symbol': 'UDNG.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250821-WAS_Suspensi_UDNG.pdf', 'suspension_date': '2025-08-22'}"
BWPT.JK,2025-08-21,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham BWPT.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250820-WAS_Suspensi_BWPT.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BWPT.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'BWPT.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250820-WAS_Suspensi_BWPT.pdf', 'suspension_date': '2025-08-21'}"
MGLV.JK,2025-08-21,Terjadinya peningkatan harga kumulatif yang signifikan pada saham MGLV.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250820-WAS_Suspensi_MGLV.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MGLV.JK', 'symbol': 'MGLV.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250820-WAS_Suspensi_MGLV.pdf', 'suspension_date': '2025-08-21'}"
UANG.JK,2025-08-21,Terjadinya peningkatan harga kumulatif yang signifikan pada saham UANG.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250820-WAS_Suspensi_UANG.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham UANG.JK', 'symbol': 'UANG.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250820-WAS_Suspensi_UANG.pdf', 'suspension_date': '2025-08-21'}"
LIFE.JK,2025-08-20,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham LIFE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250819-WAS_Suspensi_LIFE.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham LIFE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'LIFE.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250819-WAS_Suspensi_LIFE.pdf', 'suspension_date': '2025-08-20'}"
FUTR.JK,2025-08-19,Terjadinya peningkatan harga kumulatif yang signifikan pada saham FUTR.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250815-WAS_FUTR_Suspensi.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham FUTR.JK', 'symbol': 'FUTR.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250815-WAS_FUTR_Suspensi.pdf', 'suspension_date': '2025-08-19'}"
UDNG.JK,2025-08-19,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham UDNG.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250815-WAS_UDNG_Suspensi.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham UDNG.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'UDNG.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250815-WAS_UDNG_Suspensi.pdf', 'suspension_date': '2025-08-19'}"
ZBRA.JK,2025-08-19,Sehubungan dengan adanya ketidakpastian atas kelangsungan usaha,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a04f07bea9_9e3e49b60c.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Sehubungan dengan adanya ketidakpastian atas kelangsungan usaha', 'symbol': 'ZBRA.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a04f07bea9_9e3e49b60c.pdf', 'suspension_date': '2025-08-19'}"
MTRA.JK,2020-08-31,Suspend more than 6 month,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/4a50b93a3c_1ca52e23f6.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Suspend more than 6 month', 'symbol': 'MTRA.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/4a50b93a3c_1ca52e23f6.pdf', 'suspension_date': '2020-08-31'}"
FUTR.JK,2025-08-14,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham FUTR.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250813-WAS_Suspensi_FUTR.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham FUTR.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'FUTR.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250813-WAS_Suspensi_FUTR.pdf', 'suspension_date': '2025-08-14'}"
MLPT.JK,2025-08-14,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham MLPT.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250813-WAS_Suspensi_MLPT.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MLPT.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'MLPT.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250813-WAS_Suspensi_MLPT.pdf', 'suspension_date': '2025-08-14'}"
CSMI.JK,2025-08-13,Terjadinya penurunan harga kumulatif yang signifikan pada saham CSMI.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250812-WAS_Suspensi_CSMI.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya penurunan harga kumulatif yang signifikan pada saham CSMI.JK', 'symbol': 'CSMI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250812-WAS_Suspensi_CSMI.pdf', 'suspension_date': '2025-08-13'}"
FIMP.JK,2025-08-13,Efek Perseroan telah berada dalam papan pemantauan khusus selama lebih dari 1 (satu) tahun berturut-turut,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/c87f3ad2cd_a48ae0d2de.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Efek Perseroan telah berada dalam papan pemantauan khusus selama lebih dari 1 (satu) tahun berturut-turut', 'symbol': 'FIMP.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/c87f3ad2cd_a48ae0d2de.pdf', 'suspension_date': '2025-08-13'}"
IMPC.JK,2025-08-13,Terjadinya peningkatan harga kumulatif yang signifikan pada saham IMPC.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250812-WAS_Suspensi_IMPC.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham IMPC.JK', 'symbol': 'IMPC.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250812-WAS_Suspensi_IMPC.pdf', 'suspension_date': '2025-08-13'}"
CHEM.JK,2025-08-12,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham CHEM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250811-WAS_Suspensi_CHEM.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham CHEM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'CHEM.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250811-WAS_Suspensi_CHEM.pdf', 'suspension_date': '2025-08-12'}"
FILM.JK,2025-08-12,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham FILM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250811-WAS_Suspensi_FILM.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham FILM.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'FILM.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250811-WAS_Suspensi_FILM.pdf', 'suspension_date': '2025-08-12'}"
PYFA.JK,2025-08-12,Terjadinya peningkatan harga kumulatif yang signifikan pada saham PYFA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250811-WAS_Suspensi_PYFA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham PYFA.JK', 'symbol': 'PYFA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250811-WAS_Suspensi_PYFA.pdf', 'suspension_date': '2025-08-12'}"
CBRE.JK,2025-08-11,Terjadinya peningkatan harga kumulatif yang signifikan pada saham CBRE.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250808-WAS_Suspensi_CBRE.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham CBRE.JK', 'symbol': 'CBRE.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250808-WAS_Suspensi_CBRE.pdf', 'suspension_date': '2025-08-11'}"
IMPC.JK,2025-08-11,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham IMPC.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250808-WAS_Suspensi_IMPC.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham IMPC.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'IMPC.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250808-WAS_Suspensi_IMPC.pdf', 'suspension_date': '2025-08-11'}"
IRSX.JK,2025-08-11,Terjadinya peningkatan harga kumulatif yang signifikan pada saham IRSX.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250808-WAS_Suspensi_IRSX.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham IRSX.JK', 'symbol': 'IRSX.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250808-WAS_Suspensi_IRSX.pdf', 'suspension_date': '2025-08-11'}"
ROCK.JK,2025-08-08,Terjadinya peningkatan harga kumulatif yang signifikan pada saham ROCK.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250807-WAS_Suspensi_ROCK.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham ROCK.JK', 'symbol': 'ROCK.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250807-WAS_Suspensi_ROCK.pdf', 'suspension_date': '2025-08-08'}"
MINA.JK,2025-08-07,Terjadinya peningkatan harga kumulatif yang signifikan pada saham MINA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250806-WAS_Suspensi_MINA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MINA.JK', 'symbol': 'MINA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250806-WAS_Suspensi_MINA.pdf', 'suspension_date': '2025-08-07'}"
IRSX.JK,2025-08-06,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham IRSX.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250805-WAS_Suspensi_IRSX.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham IRSX.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'IRSX.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250805-WAS_Suspensi_IRSX.pdf', 'suspension_date': '2025-08-06'}"
MINA.JK,2025-08-04,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham MINA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250801-WAS_Suspensi_MINA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MINA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'MINA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250801-WAS_Suspensi_MINA.pdf', 'suspension_date': '2025-08-04'}"
ROCK.JK,2025-08-04,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham ROCK.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250801-WAS_Suspensi_ROCK_.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham ROCK.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'ROCK.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/AGU/20250801-WAS_Suspensi_ROCK_.pdf', 'suspension_date': '2025-08-04'}"
BUVA.JK,2025-08-01,Terjadinya peningkatan harga kumulatif yang signifikan pada saham BUVA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250731-WAS_Suspensi_BUVA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BUVA.JK', 'symbol': 'BUVA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250731-WAS_Suspensi_BUVA.pdf', 'suspension_date': '2025-08-01'}"
COCO.JK,2025-08-01,Terjadinya peningkatan harga kumulatif yang signifikan pada saham COCO.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250731-WAS_Suspensi_COCO.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham COCO.JK', 'symbol': 'COCO.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250731-WAS_Suspensi_COCO.pdf', 'suspension_date': '2025-08-01'}"
HOPE.JK,2025-07-31,Terjadinya peningkatan harga kumulatif yang signifikan pada saham HOPE.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250730-WAS_Suspensi_HOPE.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham HOPE.JK', 'symbol': 'HOPE.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250730-WAS_Suspensi_HOPE.pdf', 'suspension_date': '2025-07-31'}"
KIAS.JK,2025-07-31,Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20095b13c5_c29295c3b4.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Belum memenuhi ketentuan V.1.1. dan/atau V.1.2. peraturan bursa nomor I-A', 'symbol': 'KIAS.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/20095b13c5_c29295c3b4.pdf', 'suspension_date': '2025-07-31'}"
PGUN.JK,2025-07-31,Terjadinya peningkatan harga kumulatif yang signifikan pada saham PGUN.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250730-WAS_Suspensi_PGUN.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham PGUN.JK', 'symbol': 'PGUN.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250730-WAS_Suspensi_PGUN.pdf', 'suspension_date': '2025-07-31'}"
ASLI.JK,2025-07-30,Belum menyampaikan laporan keuangan interim per 31 maret 2025 dan/atau belum melakukan pembayaran denda atas keterlambatan penyampaian laporan keuangan tersebut,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/4b4003e991_a32aefd678.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Belum menyampaikan laporan keuangan interim per 31 maret 2025 dan/atau belum melakukan pembayaran denda atas keterlambatan penyampaian laporan keuangan tersebut', 'symbol': 'ASLI.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/4b4003e991_a32aefd678.pdf', 'suspension_date': '2025-07-30'}"
BUVA.JK,2025-07-30,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham BUVA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250729-WAS_Suspensi_BUVA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BUVA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'BUVA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250729-WAS_Suspensi_BUVA.pdf', 'suspension_date': '2025-07-30'}"
MTFN.JK,2025-07-30,Belum menyampaikan laporan keuangan interim per 31 maret 2025 dan/atau belum melakukan pembayaran denda atas keterlambatan penyampaian laporan keuangan tersebut,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/4b4003e991_a32aefd678.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Belum menyampaikan laporan keuangan interim per 31 maret 2025 dan/atau belum melakukan pembayaran denda atas keterlambatan penyampaian laporan keuangan tersebut', 'symbol': 'MTFN.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/4b4003e991_a32aefd678.pdf', 'suspension_date': '2025-07-30'}"
HOPE.JK,2025-07-29,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham HOPE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250728-WAS_Suspensi_HOPE.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham HOPE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'HOPE.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250728-WAS_Suspensi_HOPE.pdf', 'suspension_date': '2025-07-29'}"
NUSA.JK,2020-08-31,Suspend more than 6 month,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202605/65394f7ed4_e78077c9a4.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Suspend more than 6 month', 'symbol': 'NUSA.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202605/65394f7ed4_e78077c9a4.pdf', 'suspension_date': '2020-08-31'}"
PGUN.JK,2025-07-29,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham PGUN.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250728-WAS_Suspensi_PGUN.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham PGUN.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'PGUN.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250728-WAS_Suspensi_PGUN.pdf', 'suspension_date': '2025-07-29'}"
ARGO.JK,2025-07-25,Terjadinya peningkatan harga kumulatif yang signifikan pada saham ARGO.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250724-WAS_Suspensi_ARGO.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham ARGO.JK', 'symbol': 'ARGO.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250724-WAS_Suspensi_ARGO.pdf', 'suspension_date': '2025-07-25'}"
ARTA.JK,2025-07-24,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham ARTA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250723-WAS_Suspensi_ARTA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham ARTA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'ARTA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2025/JUL/20250723-WAS_Suspensi_ARTA.pdf', 'suspension_date': '2025-07-24'}"
